filename,label,split
0.81_1785028637139_211.png,2117,val
0.83_1785028817500_241.png,2415,val
0.82_1785030413742_112.png,0132,val
0.00_1785049725443_NoResult.png,0150,val
0.84_1785028524767_11.png,1948,val
0.81_1785025901640_111.png,0334,val
0.81_1785029987529_011.png,4133,val
0.83_1785027682280_11.png,0708,val
0.84_1785028476886_111.png,1901,val
0.82_1785026743043_14.png,0745,val
0.81_1785029324097_11.png,3126,val
0.00_1785030559019_NoResult.png,0355,val
0.88_1785048989753_11.png,0158,val
0.85_1785048945272_1114.png,0114,val
0.81_1785025906325_111.png,0339,val
0.84_1785026532370_141.png,0417,val
0.87_1785025950699_1221.png,0423,val
0.81_1785027600744_11.png,0547,val
0.84_1785028242018_111.png,1510,val
0.84_1785028512800_11.png,1936,val
0.84_1785027923692_1111.png,1031,val
0.81_1785027610322_117.png,0557,val
0.00_1785030614049_NoResult.png,0448,val
0.84_1785028352262_1.png,1658,val
0.00_1785026729850_NoResult.png,0732,val
0.80_1785030464347_1222.png,0222,val
0.80_1785049011458_1221.png,0220,val
0.80_1785029180454_21.png,2945,val
0.00_1785029379219_NoResult.png,3220,val
0.83_1785027679887_11.png,0705,val
0.83_1785027497755_14.png,0452,val
0.00_1785029578034_NoResult.png,3518,val
0.84_1785028438574_12.png,1823,val
0.87_1785025782589_111.png,0139,val
0.88_1785048987347_11.png,0156,val
0.84_1785028249208_11.png,1517,val
0.83_1785026062246_1112.png,0612,val
0.84_1785028177460_141.png,1439,val
0.84_1785028536731_1.png,1959,val
0.83_1785029014877_21.png,2703,val
0.88_1785048967432_111.png,0136,val
0.84_1785028464919_11.png,1849,val
0.81_1785029345665_111.png,3147,val
0.81_1785028639538_2121.png,2120,val
0.00_1785025843233_NoResult.png,0237,val
0.82_1785029520606_141.png,3439,val
0.81_1785026413960_1221.png,0220,val
0.84_1785028136706_1411.png,1400,val
0.80_1785026668381_111.png,0631,val
0.81_1785029913186_011.png,4019,val
0.81_1785029161268_2.png,2927,val
0.81_1785025978774_11.png,0450,val
0.92_1785049650116_1.png,0037,val
0.00_1785025745512_NoResult.png,0103,val
0.81_1785026049108_1.png,0559,val
0.89_1785030620645_1.png,0454,train
0.83_1785029494232_11.png,3413,train
0.80_1785030598640_121.png,0433,train
0.81_1785026000479_012.png,0512,train
0.83_1785028839713_21.png,2437,train
0.83_1785030633819_11.png,0507,train
0.84_1785025955379_142.png,0427,train
0.81_1785028625166_211.png,2105,train
0.81_1785029307317_111.png,3109,train
0.00_1785028969303_NoResult.png,2618,train
0.00_1785029204403_NoResult.png,3000,train
0.00_1785030545807_NoResult.png,0342,train
0.00_1785026293334_NoResult.png,0024,train
0.80_1785029285743_11.png,3048,train
0.83_1785026499456_11.png,0344,train
0.82_1785027490584_141.png,0445,train
0.80_1785025991427_003.png,0503,train
0.82_1785049654551_.png,0041,train
0.81_1785027307550_111.png,0146,train
0.80_1785048992163_1211.png,0200,train
0.84_1785028033731_121.png,1219,train
0.83_1785028804168_2412.png,2402,train
0.86_1785030435723_112.png,0154,train
0.80_1785030378515_11.png,0058,train
0.81_1785030033350_021.png,4218,train
0.82_1785049701063_10.png,0126,train
0.87_1785025969412_121.png,0441,train
0.82_1785049771938_.png,0236,train
0.83_1785029026865_271.png,2714,train
0.83_1785028813066_2411.png,2411,train
0.83_1785030163037_42.png,4426,train
0.00_1785026646458_NoResult.png,0610,train
0.81_1785049681122_101.png,0107,train
0.81_1785029336098_111.png,3138,train
0.00_1785027921295_NoResult.png,1028,train
0.00_1785026025004_NoResult.png,0536,train
0.81_1785029896402_011.png,4003,train
0.86_1785025964729_11.png,0436,train
0.80_1785027780376_11.png,0844,train
0.84_1785028000268_111.png,1146,train
0.81_1785029999833_11.png,4145,train
0.84_1785025451655_14.png,0440,train
0.81_1785029944381_11.png,4050,train
0.84_1785027959578_111.png,1106,train
0.80_1785029175618_211.png,2941,train
0.00_1785030239735_NoResult.png,4517,train
0.81_1785027854458_1.png,0957,train
0.88_1785049727663_10.png,0153,train
0.75_1785027789920_11.png,0853,train
0.81_1785026009677_121.png,0521,train
0.00_1785029855722_NoResult.png,3951,train
0.89_1785048956352_11.png,0125,train
0.88_1785048975836_0144.png,0144,train
0.81_1785029949188_01.png,4055,train
0.81_1785029977939_12.png,4123,train
0.83_1785049712156_10.png,0137,train
0.81_1785029970734_11.png,4116,train
0.89_1785030380713_1111.png,0100,train
0.84_1785028333102_111.png,1640,train
0.80_1785029278560_1111.png,3041,train
0.00_1785027555093_NoResult.png,0503,train
0.84_1785027914134_1121.png,1021,train
0.81_1785029352867_11.png,3154,train
0.82_1785027461899_141.png,0417,train
0.81_1785029331293_111.png,3133,train
0.00_1785025514528_NoResult.png,0543,train
0.84_1785028265982_11.png,1534,train
0.80_1785049006635_121.png,0215,train
0.71_1785029680939_1.png,3659,train
0.80_1785026609121_112.png,0532,train
0.84_1785028340301_111.png,1647,train
0.83_1785028848600_241.png,2445,train
0.87_1785030396158_111.png,0115,train
0.84_1785028500834_12.png,1924,train
0.82_1785026736436_11.png,0738,train
0.88_1785025397703_127.png,0347,train
0.81_1785029312117_111.png,3114,train
0.84_1785028012225_11.png,1157,train
0.00_1785028964494_NoResult.png,2613,train
0.84_1785026694684_11.png,0657,train
0.84_1785025456315_14.png,0445,train
0.81_1785029151659_21.png,2917,train
0.81_1785029304905_111.png,3107,train
0.83_1785030158234_0421.png,4421,train
0.84_1785028450552_11.png,1835,train
0.83_1785029721633_11.png,3739,train
0.84_1785028237231_11.png,1505,train
0.81_1785049670034_11.png,0057,train
0.88_1785026538949_1221.png,0423,train
0.80_1785026451223_12.png,0256,train
0.00_1785029867699_NoResult.png,4000,train
0.83_1785025384565_111.png,0334,train
0.84_1785028508019_111.png,1931,train
0.83_1785027727731_112.png,0752,train
0.80_1785049013858_1222.png,0222,train
0.00_1785026073203_NoResult.png,0623,train
0.84_1785028366729_112.png,1712,train
0.84_1785027909356_111.png,1017,train
0.80_1785049028113_121.png,0236,train
0.84_1785028060029_121.png,1244,train
0.00_1785028484076_NoResult.png,1908,train
0.88_1785048971110_0140.png,0140,train
0.81_1785028947638_2.png,2557,train
0.84_1785028455340_111.png,1840,train
0.00_1785028644322_NoResult.png,2124,train
0.00_1785030232544_NoResult.png,4510,train
0.81_1785030363220_0042.png,0042,train
0.83_1785028844158_2411.png,2441,train
0.86_1785049732088_0.png,0157,train
0.87_1785049721016_10.png,0146,train
0.80_1785027431687_11.png,0348,train
0.83_1785028815282_241.png,2413,train
0.80_1785028641928_2122.png,2122,train
0.00_1785027830552_NoResult.png,0933,train
0.81_1785030007024_012.png,4152,train
0.83_1785025463293_14.png,0452,train
0.80_1785027598281_11.png,0545,train
0.80_1785029807856_11.png,3904,train
0.82_1785025864217_12.png,0257,train
0.80_1785025386752_112.png,0336,train
0.83_1785029017272_21.png,2705,train
0.83_1785029489432_141.png,3408,train
0.84_1785028505626_12.png,1929,train
0.83_1785027483408_141.png,0438,train
0.00_1785028579801_NoResult.png,2021,train
0.80_1785027425035_111.png,0341,train
0.86_1785048918740_117.png,0047,train
0.84_1785028134316_1.png,1357,train
0.00_1785025794232_NoResult.png,0150,train
0.00_1785025787243_NoResult.png,0143,train
0.81_1785029417572_12.png,3257,train
0.87_1785025432989_1222.png,0422,train
0.80_1785026460009_111.png,0305,train
0.80_1785027345750_0224.png,0224,train
0.81_1785026624495_1.png,0548,train
0.00_1785025932011_NoResult.png,0404,train
0.84_1785028359549_11.png,1705,train
0.83_1785029726445_11.png,3744,train
0.82_1785027804286_117.png,0907,train
0.83_1785029738435_1.png,3756,train
0.84_1785028093576_11.png,1318,train
0.82_1785049703280_10.png,0129,train
0.83_1785049714371_00.png,0139,train
0.80_1785048999402_121.png,0208,train
0.82_1785029053430_211.png,2741,train
0.84_1785030592033_122.png,0427,train
0.75_1785027519269_111.png,0500,train
0.00_1785029115759_NoResult.png,2842,train
0.81_1785029985124_0111.png,4130,train
0.00_1785028328295_NoResult.png,1635,train
0.00_1785048943051_NoResult.png,0112,train
0.81_1785030475375_121.png,0233,train
0.00_1785025695142_NoResult.png,0014,train
0.73_1785029824622_11.png,3920,train
0.87_1785026348127_1117.png,0117,train
0.83_1785029063007_21.png,2750,train
0.00_1785026633264_NoResult.png,0556,train
0.84_1785030389558_111.png,0109,train
0.00_1785028393073_NoResult.png,1738,train
0.82_1785030086325_01.png,4310,train
0.81_1785030680039_12.png,0552,train
0.00_1785025402080_NoResult.png,0351,train
0.85_1785025946027_121.png,0418,train
0.82_1785027447556_141.png,0403,train
0.84_1785028105623_12.png,1329,train
0.80_1785049851669_10.png,0354,train
0.73_1785029671353_11.png,3650,train
0.81_1785029973137_11.png,4118,train
0.80_1785049021092_122.png,0229,train
0.00_1785025721388_NoResult.png,0040,train
0.82_1785025882916_111.png,0316,train
0.83_1785025417389_11.png,0406,train
0.82_1785025880571_1111.png,0313,train
0.86_1785030581020_11.png,0416,train
0.84_1785028313929_1121.png,1621,train
0.85_1785049814024_10.png,0317,train
0.80_1785049025893_121.png,0234,train
0.82_1785028988486_21.png,2637,train
0.81_1785029316922_111.png,3118,train
0.84_1785028376289_122.png,1722,train
0.74_1785029630672_111.png,3610,train
0.90_1785028759187_1.png,2317,train
0.00_1785026613514_NoResult.png,0537,train
0.80_1785029848542_11.png,3944,train
0.87_1785026370066_111.png,0138,train
0.80_1785029283343_111.png,3046,train
0.00_1785027367103_NoResult.png,0244,train
0.85_1785026077584_127.png,0627,train
0.80_1785025871213_1114.png,0304,train
0.81_1785029910798_011.png,4017,train
0.81_1785030088758_012.png,4312,train
0.00_1785049789657_NoResult.png,0253,train
0.84_1785049018682_122.png,0227,train
0.82_1785028826383_242.png,2424,train
0.00_1785026473160_NoResult.png,0318,train
0.83_1785049858330_10.png,0401,train
0.88_1785048982917_111.png,0151,train
0.83_1785028835275_2412.png,2432,train
0.00_1785026797769_NoResult.png,0839,train
0.83_1785028385889_111.png,1731,train
0.88_1785049692210_110.png,0118,train
0.84_1785028203757_111.png,1500,train
0.84_1785028407443_12.png,1752,train
