filename,label,split
0.00_1785064723239_NoResult.png,0040,val
0.00_1785064974849_NoResult.png,0447,val
0.00_1785069331855_NoResult.png,0156,val
0.00_1785064479200_NoResult.png,0509,val
0.73_1785029410396_121.png,3250,val
0.00_1785026468781_NoResult.png,0314,val
0.00_1785069533873_NoResult.png,0514,val
0.81_1785069240658_002.png,0026,val
0.00_1785064310122_NoResult.png,0223,val
0.00_1785030565613_NoResult.png,0401,val
0.00_1785064846202_NoResult.png,0240,val
0.00_1785028510407_NoResult.png,1934,val
0.87_1785068307228_1.png,0140,val
0.00_1785030019001_NoResult.png,4203,val
0.84_1785069447241_0349.png,0349,val
0.00_1785028938080_NoResult.png,2547,val
0.00_1785069320729_NoResult.png,0145,val
0.00_1785064369804_NoResult.png,0321,val
0.80_1785068235665_.png,0030,val
0.00_1785027341706_NoResult.png,0220,val
0.82_1785068224538_1.png,0019,val
0.00_1785069468768_NoResult.png,0410,val
0.00_1785068739618_NoResult.png,0054,val
0.00_1785064961536_NoResult.png,0434,val
0.81_1785064828408_5.png,0223,val
0.00_1785049829123_NoResult.png,0332,val
0.00_1785064512459_NoResult.png,0541,val
0.80_1785069538328_1.png,0519,val
0.00_1785029297712_NoResult.png,3100,val
0.85_1785065001477_1.png,0513,val
0.00_1785029690495_NoResult.png,3708,val
0.00_1785028045678_NoResult.png,1230,val
0.00_1785028806382_NoResult.png,2404,val
0.00_1785028601302_NoResult.png,2042,val
0.00_1785064932719_NoResult.png,0405,val
0.00_1785064353085_NoResult.png,0305,val
0.00_1785069459229_NoResult.png,0401,val
0.00_1785069362960_NoResult.png,0226,val
0.00_1785064866189_NoResult.png,0300,val
0.81_1785068700295_001.png,0015,val
0.00_1785069287428_NoResult.png,0112,val
0.88_1785068314409_.png,0146,val
0.00_1785029534965_NoResult.png,3453,val
0.81_1785069242890_8.png,0028,val
0.00_1785030618447_NoResult.png,0452,val
0.00_1785025913332_NoResult.png,0346,val
0.00_1785029065408_NoResult.png,2752,val
0.81_1785064908306_1.png,0341,val
0.00_1785030658022_NoResult.png,0530,val
0.86_1785069260708_0046.png,0046,val
0.80_1785064892777_.png,0326,val
0.86_1785069316272_0140.png,0140,val
0.00_1785064581184_NoResult.png,0649,val
0.00_1785064472546_NoResult.png,0502,val
0.00_1785027928467_NoResult.png,1035,val
0.00_1785026615712_NoResult.png,0539,val
0.00_1785026552104_NoResult.png,0437,train
0.00_1785064501375_NoResult.png,0531,train
0.81_1785064532411_1.png,0601,train
0.00_1785064890560_NoResult.png,0324,train
0.00_1785069367405_NoResult.png,0230,train
0.81_1785069425654_0328.png,0328,train
0.80_1785069432856_0335.png,0335,train
0.81_1785064697516_1.png,0015,train
0.00_1785069428052_NoResult.png,0330,train
0.00_1785069265168_NoResult.png,0050,train
0.00_1785064921648_NoResult.png,0355,train
0.00_1785025939018_NoResult.png,0411,train
0.00_1785027725339_NoResult.png,0750,train
0.87_1785064757434_1.png,0113,train
0.00_1785064704170_NoResult.png,0021,train
0.00_1785068217852_NoResult.png,0012,train
0.00_1785064415134_NoResult.png,0406,train
0.00_1785064224300_NoResult.png,0059,train
0.00_1785064752988_NoResult.png,0109,train
0.82_1785069478326_042.png,0420,train
0.85_1785068271359_.png,0105,train
0.83_1785064519103_8.png,0548,train
0.84_1785069416083_0318.png,0318,train
0.81_1785069485545_427.png,0427,train
0.73_1785069387390_050.png,0250,train
0.00_1785030669033_NoResult.png,0541,train
